Date_dmy,Time_Relative_sf,Observation,Subject,Tb,Ta,Tc,Ts,Tb.Ta,Tb.Tc,Tb.Ts,treat,mi_hier,mark,nm
14-09-2016,903.75,n3162,Female O,18.1,17.7,17.7,NA,0.4,0.4,NA,control,3,O,n3162 O
14-09-2016,1079.07,n3162,Female O,19.2,17.7,17.6,NA,1.5,1.6,NA,control,3,O,n3162 O
14-09-2016,1259.38,n3162,Female O,20.7,17.7,17.6,NA,3,3.1,NA,control,3,O,n3162 O
14-09-2016,1439.71,n3162,Female O,18.4,17.6,17.6,NA,0.8,0.8,NA,control,3,O,n3162 O
14-09-2016,1619.65,n3162,Female O,19.6,17.7,17.7,NA,1.9,1.9,NA,control,3,O,n3162 O
14-09-2016,3480.18,n3162,Female O,17.4,17.4,17.4,NA,0,0,NA,control,3,O,n3162 O
14-09-2016,4499.38,n3162,Female O,18.4,17.5,17.6,NA,0.9,0.8,NA,control,3,O,n3162 O
14-09-2016,6480.51,n3162,Female O,17.2,17.3,17.3,NA,-0.1,-0.1,NA,control,3,O,n3162 O
07-09-2016,-0.137,n3175,Female O,17.1,17.7,17.4,NA,-0.6,-0.3,NA,maggot,2,O,n3175 O
07-09-2016,318.78,n3175,Female O,17.1,17.6,17.5,NA,-0.5,-0.4,NA,maggot,2,O,n3175 O
07-09-2016,323.653,n3175,Female O,17.2,17.7,17.5,NA,-0.5,-0.3,NA,maggot,2,O,n3175 O
07-09-2016,360.034,n3175,Female O,17.5,17.6,17.5,NA,-0.1,0,NA,maggot,2,O,n3175 O
07-09-2016,540.404,n3175,Female O,18,17.5,17.4,NA,0.5,0.6,NA,maggot,2,O,n3175 O
07-09-2016,719.238,n3175,Female O,18,17.5,17.4,NA,0.5,0.6,NA,maggot,2,O,n3175 O
07-09-2016,899.84,n3175,Female O,20.2,17.6,17.5,NA,2.6,2.7,NA,maggot,2,O,n3175 O
07-09-2016,1080.08,n3175,Female O,19.6,17.6,17.5,NA,2,2.1,NA,maggot,2,O,n3175 O
07-09-2016,1260.28,n3175,Female O,18.7,17.5,17.5,NA,1.2,1.2,NA,maggot,2,O,n3175 O
07-09-2016,1440.65,n3175,Female O,19.1,17.5,17.5,NA,1.6,1.6,NA,maggot,2,O,n3175 O
07-09-2016,1620.58,n3175,Female O,19.3,17.5,17.5,NA,1.8,1.8,NA,maggot,2,O,n3175 O
07-09-2016,1799.92,n3175,Female O,19.3,17.4,17.5,NA,1.9,1.8,NA,maggot,2,O,n3175 O
07-09-2016,1980.19,n3175,Female O,18.9,17.3,17.4,NA,1.6,1.5,NA,maggot,2,O,n3175 O
07-09-2016,2160.36,n3175,Female O,18,17.3,17.4,NA,0.7,0.6,NA,maggot,2,O,n3175 O
07-09-2016,2341.09,n3175,Female O,18,17.4,17.6,NA,0.6,0.4,NA,maggot,2,O,n3175 O
07-09-2016,2520.96,n3175,Female O,17.9,17.4,17.5,NA,0.5,0.4,NA,maggot,2,O,n3175 O
07-09-2016,2700.2,n3175,Female O,18.4,17.4,17.5,NA,1,0.9,NA,maggot,2,O,n3175 O
07-09-2016,2880.33,n3175,Female O,18.5,17.2,17.4,NA,1.3,1.1,NA,maggot,2,O,n3175 O
07-09-2016,3060.83,n3175,Female O,18.3,17.2,17.4,NA,1.1,0.9,NA,maggot,2,O,n3175 O
07-09-2016,3240.87,n3175,Female O,18.6,17.4,17.6,NA,1.2,1,NA,maggot,2,O,n3175 O
07-09-2016,3421.14,n3175,Female O,19.8,17.5,17.8,NA,2.3,2,NA,maggot,2,O,n3175 O
07-09-2016,3600.84,n3175,Female O,18.4,17.4,17.7,NA,1,0.7,NA,maggot,2,O,n3175 O
07-09-2016,3779.34,n3175,Female O,20,17.4,17.7,NA,2.6,2.3,NA,maggot,2,O,n3175 O
07-09-2016,3959.78,n3175,Female O,19.5,17.4,17.7,NA,2.1,1.8,NA,maggot,2,O,n3175 O
07-09-2016,4140.01,n3175,Female O,19.8,17.3,17.6,NA,2.5,2.2,NA,maggot,2,O,n3175 O
07-09-2016,4320.18,n3175,Female O,19.7,17.2,17.6,NA,2.5,2.1,NA,maggot,2,O,n3175 O
07-09-2016,4500.75,n3175,Female O,20.6,17.2,17.5,NA,3.4,3.1,NA,maggot,2,O,n3175 O
07-09-2016,4680.29,n3175,Female O,20.2,17.3,17.6,NA,2.9,2.6,NA,maggot,2,O,n3175 O
07-09-2016,4859.92,n3175,Female O,18.9,17.4,17.6,NA,1.5,1.3,NA,maggot,2,O,n3175 O
07-09-2016,5040.22,n3175,Female O,19.8,17.3,17.6,NA,2.5,2.2,NA,maggot,2,O,n3175 O
07-09-2016,5220.53,n3175,Female O,21.1,17.4,17.7,NA,3.7,3.4,NA,maggot,2,O,n3175 O
07-09-2016,5580.56,n3175,Female O,18.6,17.3,17.6,NA,1.3,1,NA,maggot,2,O,n3175 O
07-09-2016,5760.17,n3175,Female O,18.9,17.4,17.7,NA,1.5,1.2,NA,maggot,2,O,n3175 O
07-09-2016,5940.4,n3175,Female O,20.3,17.2,17.5,NA,3.1,2.8,NA,maggot,2,O,n3175 O
07-09-2016,6121.1,n3175,Female O,20.8,17.2,17.5,NA,3.6,3.3,NA,maggot,2,O,n3175 O
07-09-2016,6300.87,n3175,Female O,19.2,17.3,17.7,NA,1.9,1.5,NA,maggot,2,O,n3175 O
07-09-2016,6481.24,n3175,Female O,18.7,17.3,17.6,NA,1.4,1.1,NA,maggot,2,O,n3175 O
07-09-2016,6661.08,n3175,Female O,21.1,17.3,17.6,NA,3.8,3.5,NA,maggot,2,O,n3175 O
07-09-2016,6841.08,n3175,Female O,21.2,17.3,17.7,NA,3.9,3.5,NA,maggot,2,O,n3175 O
07-09-2016,7021.02,n3175,Female O,20.7,17.2,17.6,NA,3.5,3.1,NA,maggot,2,O,n3175 O
19-04-2018,11401.98,n3175,Female O,19.7,15.9,16.3,16,3.8,3.4,3.7,maggot,2,O,n3175 O
19-04-2018,12001.83,n3175,Female O,18.3,15.8,16.1,15.9,2.5,2.2,2.4,maggot,2,O,n3175 O
19-04-2018,12602.22,n3175,Female O,18.3,15.8,16.1,15.9,2.5,2.2,2.4,maggot,2,O,n3175 O
19-04-2018,13202.73,n3175,Female O,18.8,15.7,15.9,15.8,3.1,2.9,3,maggot,2,O,n3175 O
19-04-2018,13802.12,n3175,Female O,17.3,15.6,15.8,15.7,1.7,1.5,1.6,maggot,2,O,n3175 O
19-04-2018,14402.7,n3175,Female O,17.8,15.7,15.9,15.8,2.1,1.9,2,maggot,2,O,n3175 O
19-04-2018,21603.48,n3175,Female O,16.4,15.9,16.2,16,0.5,0.2,0.4,maggot,2,O,n3175 O
19-04-2018,22203.3,n3175,Female O,16.6,15.7,16,15.9,0.9,0.6,0.7,maggot,2,O,n3175 O
19-04-2018,22802.934,n3175,Female O,16.5,15.7,16.1,15.9,0.8,0.4,0.6,maggot,2,O,n3175 O
19-04-2018,23404.053,n3175,Female O,16.4,15.6,16,15.8,0.8,0.4,0.6,maggot,2,O,n3175 O
19-04-2018,24004.07,n3175,Female O,16.3,15.5,15.9,15.7,0.8,0.4,0.6,maggot,2,O,n3175 O
19-04-2018,24604.22,n3175,Female O,16.3,15.5,15.8,15.6,0.8,0.5,0.7,maggot,2,O,n3175 O
19-04-2018,25204.24,n3175,Female O,16.5,15.7,16,15.8,0.8,0.5,0.7,maggot,2,O,n3175 O
19-04-2018,32405.82,n3175,Female O,16.5,15.5,15.9,15.6,1,0.6,0.9,maggot,2,O,n3175 O
19-04-2018,33005.73,n3175,Female O,16.4,15.6,15.9,15.7,0.8,0.5,0.7,maggot,2,O,n3175 O
19-04-2018,33605.72,n3175,Female O,16.4,15.5,15.9,15.6,0.9,0.5,0.8,maggot,2,O,n3175 O
19-04-2018,34206.04,n3175,Female O,16.5,15.7,16.1,15.8,0.8,0.4,0.7,maggot,2,O,n3175 O
19-04-2018,34805.89,n3175,Female O,16.2,15.7,16,15.7,0.5,0.2,0.5,maggot,2,O,n3175 O
19-04-2018,35406.17,n3175,Female O,17.3,15.7,16.1,15.8,1.6,1.2,1.5,maggot,2,O,n3175 O
19-04-2018,36006.43,n3175,Female O,16.2,15.4,15.8,15.5,0.8,0.4,0.7,maggot,2,O,n3175 O
05-09-2016,92.626,n3176,Female O,17.5,17.5,17.6,NA,0,-0.1,NA,maggot,3,O,n3176 O
05-09-2016,153.506,n3176,Female O,17.4,17.5,17.6,NA,-0.1,-0.2,NA,maggot,3,O,n3176 O
05-09-2016,179.84,n3176,Female O,17.3,17.4,17.5,NA,-0.1,-0.2,NA,maggot,3,O,n3176 O
05-09-2016,360.009,n3176,Female O,18,17.4,17.6,NA,0.6,0.4,NA,maggot,3,O,n3176 O
05-09-2016,720.31,n3176,Female O,18.8,17.4,17.5,NA,1.4,1.3,NA,maggot,3,O,n3176 O
05-09-2016,899.75,n3176,Female O,18.2,17.4,17.5,NA,0.8,0.7,NA,maggot,3,O,n3176 O
05-09-2016,1079.98,n3176,Female O,18.1,17.4,17.5,NA,0.7,0.6,NA,maggot,3,O,n3176 O
05-09-2016,2160.5,n3176,Female O,17.5,17.3,17.5,NA,0.2,0,NA,maggot,3,O,n3176 O
05-09-2016,3600.78,n3176,Female O,18,17.1,17.4,NA,0.9,0.6,NA,maggot,3,O,n3176 O
05-09-2016,3779.42,n3176,Female O,17.7,17.2,17.5,NA,0.5,0.2,NA,maggot,3,O,n3176 O
05-09-2016,3959.72,n3176,Female O,17.7,17.2,17.5,NA,0.5,0.2,NA,maggot,3,O,n3176 O
05-09-2016,5039.97,n3176,Female O,17.4,17.1,17.4,NA,0.3,0,NA,maggot,3,O,n3176 O
05-09-2016,5220.47,n3176,Female O,17.7,17.1,17.4,NA,0.6,0.3,NA,maggot,3,O,n3176 O
05-09-2016,5401.07,n3176,Female O,17.8,17.1,17.4,NA,0.7,0.4,NA,maggot,3,O,n3176 O
05-09-2016,5579.87,n3176,Female O,17.8,17.1,17.4,NA,0.7,0.4,NA,maggot,3,O,n3176 O
05-09-2016,5760.04,n3176,Female O,17.9,17.2,17.5,NA,0.7,0.4,NA,maggot,3,O,n3176 O
05-09-2016,5940.31,n3176,Female O,16.8,17,17.3,NA,-0.2,-0.5,NA,maggot,3,O,n3176 O
05-09-2016,6120.65,n3176,Female O,17.3,17.1,17.4,NA,0.2,-0.1,NA,maggot,3,O,n3176 O
05-09-2016,6300.78,n3176,Female O,17.3,17,17.2,NA,0.3,0.1,NA,maggot,3,O,n3176 O
05-09-2016,6481.08,n3176,Female O,17.8,16.9,17.2,NA,0.9,0.6,NA,maggot,3,O,n3176 O
05-09-2016,6840.39,n3176,Female O,17.5,17,17.2,NA,0.5,0.3,NA,maggot,3,O,n3176 O
05-09-2016,7020.46,n3176,Female O,17.2,17,17.3,NA,0.2,-0.1,NA,maggot,3,O,n3176 O
05-09-2016,7380.46,n3176,Female O,17.4,17.1,17.4,NA,0.3,0,NA,maggot,3,O,n3176 O
05-09-2016,7559.76,n3176,Female O,16.9,17,17.3,NA,-0.1,-0.4,NA,maggot,3,O,n3176 O
05-09-2016,7920.07,n3176,Female O,17.3,16.8,17.1,NA,0.5,0.2,NA,maggot,3,O,n3176 O
18-04-2018,32406.31,n3176,Female O,15.9,15.6,15.9,15.6,0.3,0,0.3,maggot,3,O,n3176 O
31-08-2016,179.106,n3199,Female O,17.7,17.2,17.1,NA,0.5,0.6,NA,control,3,O,n3199 O
31-08-2016,2284.59,n3199,Female O,17.8,17.1,17.1,NA,0.7,0.7,NA,control,3,O,n3199 O
31-08-2016,2291.7,n3199,Female O,17.8,17,17,NA,0.8,0.8,NA,control,3,O,n3199 O
31-08-2016,2339.5,n3199,Female O,18.4,17.1,17.1,NA,1.3,1.3,NA,control,3,O,n3199 O
31-08-2016,2519.97,n3199,Female O,22,17,17,NA,5,5,NA,control,3,O,n3199 O
31-08-2016,2700.07,n3199,Female O,20.3,17.1,17.2,NA,3.2,3.1,NA,control,3,O,n3199 O
31-08-2016,2880.34,n3199,Female O,20.4,17.2,17.3,NA,3.2,3.1,NA,control,3,O,n3199 O
31-08-2016,3059.71,n3199,Female O,20.1,17,17,NA,3.1,3.1,NA,control,3,O,n3199 O
31-08-2016,3239.68,n3199,Female O,20.1,17.1,17.1,NA,3,3,NA,control,3,O,n3199 O
31-08-2016,4680.06,n3199,Female O,17.6,17,17.1,NA,0.6,0.5,NA,control,3,O,n3199 O
31-08-2016,5039.53,n3199,Female O,17.8,17.1,17.1,NA,0.7,0.7,NA,control,3,O,n3199 O
31-08-2016,5219.7,n3199,Female O,17.5,17,17,NA,0.5,0.5,NA,control,3,O,n3199 O
31-08-2016,6120.05,n3199,Female O,17.5,16.8,16.8,NA,0.7,0.7,NA,control,3,O,n3199 O
31-08-2016,808.62,n3200,Female O,18,17.4,17.3,NA,0.6,0.7,NA,control,2,O,n3200 O
31-08-2016,817.6,n3200,Female O,17.9,17.4,17.2,NA,0.5,0.7,NA,control,2,O,n3200 O
31-08-2016,1619.82,n3200,Female O,17.9,17.3,17.3,NA,0.6,0.6,NA,control,2,O,n3200 O
31-08-2016,1980.16,n3200,Female O,17.9,17.3,17.2,NA,0.6,0.7,NA,control,2,O,n3200 O
31-08-2016,2160.52,n3200,Female O,18.1,17.3,17.3,NA,0.8,0.8,NA,control,2,O,n3200 O
31-08-2016,2339.73,n3200,Female O,18,17.2,17.2,NA,0.8,0.8,NA,control,2,O,n3200 O
31-08-2016,2700.2,n3200,Female O,20.4,17.3,17.2,NA,3.1,3.2,NA,control,2,O,n3200 O
31-08-2016,2880.47,n3200,Female O,19,17.1,17.1,NA,1.9,1.9,NA,control,2,O,n3200 O
31-08-2016,3060.4,n3200,Female O,18.1,17.1,17.1,NA,1,1,NA,control,2,O,n3200 O
31-08-2016,3240.07,n3200,Female O,17.8,17.2,17.2,NA,0.6,0.6,NA,control,2,O,n3200 O
31-08-2016,3420.11,n3200,Female O,17.9,17.2,17.1,NA,0.7,0.8,NA,control,2,O,n3200 O
31-08-2016,3779.88,n3200,Female O,18.1,17.2,17.2,NA,0.9,0.9,NA,control,2,O,n3200 O
31-08-2016,4319.88,n3200,Female O,17.6,17.2,17.2,NA,0.4,0.4,NA,control,2,O,n3200 O
31-08-2016,4680.35,n3200,Female O,21,17.4,17.3,NA,3.6,3.7,NA,control,2,O,n3200 O
31-08-2016,4860.82,n3200,Female O,20.4,17.4,17.4,NA,3,3,NA,control,2,O,n3200 O
31-08-2016,5040.83,n3200,Female O,20.4,17.5,17.4,NA,2.9,3,NA,control,2,O,n3200 O
31-08-2016,6121.64,n3200,Female O,16.8,17.2,17.2,NA,-0.4,-0.4,NA,control,2,O,n3200 O
31-08-2016,6300.37,n3200,Female O,17.6,17.1,17.2,NA,0.5,0.4,NA,control,2,O,n3200 O
13-04-2018,11401.49,n3200,Female O,15.6,16,15.9,15.9,-0.4,-0.3,-0.3,control,2,O,n3200 O
13-04-2018,12002.21,n3200,Female O,15.9,15.8,15.7,15.7,0.1,0.2,0.2,control,2,O,n3200 O
18-07-2016,925.08,n3243,Female O,17,17.6,17.6,NA,-0.6,-0.6,NA,control,2,O,n3243 O
18-07-2016,937.63,n3243,Female O,17.3,17.8,17.8,NA,-0.5,-0.5,NA,control,2,O,n3243 O
18-07-2016,3227.66,n3243,Female O,17.8,17.5,17.6,NA,0.3,0.2,NA,control,2,O,n3243 O
18-07-2016,3232.33,n3243,Female O,17.8,17.6,17.7,NA,0.2,0.1,NA,control,2,O,n3243 O
18-07-2016,3240.94,n3243,Female O,17.7,17.5,17.7,NA,0.2,0,NA,control,2,O,n3243 O
18-07-2016,3421.04,n3243,Female O,18.2,17.4,17.5,NA,0.8,0.7,NA,control,2,O,n3243 O
18-07-2016,3600.01,n3243,Female O,19.7,17.5,17.6,NA,2.2,2.1,NA,control,2,O,n3243 O
18-07-2016,3780.35,n3243,Female O,19.3,17.4,17.5,NA,1.9,1.8,NA,control,2,O,n3243 O
18-07-2016,3961.08,n3243,Female O,20.5,17.4,17.5,NA,3.1,3,NA,control,2,O,n3243 O
18-07-2016,4680.59,n3243,Female O,21.4,17.5,17.6,NA,3.9,3.8,NA,control,2,O,n3243 O
18-07-2016,4860.93,n3243,Female O,21.7,17.6,17.7,NA,4.1,4,NA,control,2,O,n3243 O
18-07-2016,5041.06,n3243,Female O,22,17.5,17.7,NA,4.5,4.3,NA,control,2,O,n3243 O
18-07-2016,5221.2,n3243,Female O,21.5,17.6,17.8,NA,3.9,3.7,NA,control,2,O,n3243 O
18-07-2016,5401.4,n3243,Female O,21.2,17.5,17.7,NA,3.7,3.5,NA,control,2,O,n3243 O
18-07-2016,5580.94,n3243,Female O,19.7,17.5,17.6,NA,2.2,2.1,NA,control,2,O,n3243 O
11-04-2018,36006.86,n3243,Female O,16.2,15.7,15.9,16,0.5,0.5,0.2,control,2,O,n3243 O
20-07-2016,838.23,n3244,Female O,17.6,17.8,17.6,NA,-0.2,0,NA,control,1,O,n3244 O
20-07-2016,845.81,n3244,Female O,17.6,17.7,17.5,NA,-0.1,0.1,NA,control,1,O,n3244 O
20-07-2016,900.31,n3244,Female O,17.6,17.7,17.5,NA,-0.1,0.1,NA,control,1,O,n3244 O
20-07-2016,1080.72,n3244,Female O,18,17.5,17.3,NA,0.5,0.7,NA,control,1,O,n3244 O
20-07-2016,1260.69,n3244,Female O,17.9,17.7,17.4,NA,0.2,0.5,NA,control,1,O,n3244 O
20-07-2016,1440.79,n3244,Female O,19.6,17.4,17.2,NA,2.2,2.4,NA,control,1,O,n3244 O
20-07-2016,1620.09,n3244,Female O,19.2,17.5,17.3,NA,1.7,1.9,NA,control,1,O,n3244 O
20-07-2016,1800.32,n3244,Female O,20,17.5,17.3,NA,2.5,2.7,NA,control,1,O,n3244 O
20-07-2016,1980.63,n3244,Female O,19.2,17.6,17.4,NA,1.6,1.8,NA,control,1,O,n3244 O
20-07-2016,2160.76,n3244,Female O,19.1,17.5,17.4,NA,1.6,1.7,NA,control,1,O,n3244 O
20-07-2016,2340.73,n3244,Female O,18.5,17.3,17.2,NA,1.2,1.3,NA,control,1,O,n3244 O
20-07-2016,2520.9,n3244,Female O,18.7,17.3,17.3,NA,1.4,1.4,NA,control,1,O,n3244 O
20-07-2016,2700.67,n3244,Female O,20.5,17.4,17.3,NA,3.1,3.2,NA,control,1,O,n3244 O
20-07-2016,2880.74,n3244,Female O,20.5,17.5,17.4,NA,3,3.1,NA,control,1,O,n3244 O
20-07-2016,3060.94,n3244,Female O,19.7,17.6,17.5,NA,2.1,2.2,NA,control,1,O,n3244 O
20-07-2016,3240.78,n3244,Female O,19.8,17.4,17.4,NA,2.4,2.4,NA,control,1,O,n3244 O
21-07-2016,209.145,n3346,Female O,17.3,17.8,17.6,NA,-0.5,-0.3,NA,control,2,O,n3346 O
21-07-2016,220.193,n3346,Female O,17,17.8,17.7,NA,-0.8,-0.7,NA,control,2,O,n3346 O
21-07-2016,360.343,n3346,Female O,18.1,17.9,17.7,NA,0.2,0.4,NA,control,2,O,n3346 O
21-07-2016,540.645,n3346,Female O,17.8,17.8,17.6,NA,0,0.2,NA,control,2,O,n3346 O
21-07-2016,721.18,n3346,Female O,18.2,17.7,17.7,NA,0.5,0.5,NA,control,2,O,n3346 O
21-07-2016,1620.89,n3346,Female O,17.3,17.8,17.8,NA,-0.5,-0.5,NA,control,2,O,n3346 O
21-07-2016,1800.56,n3346,Female O,17.9,17.8,17.7,NA,0.1,0.2,NA,control,2,O,n3346 O
21-07-2016,1980.4,n3346,Female O,18.2,17.6,17.7,NA,0.6,0.5,NA,control,2,O,n3346 O
21-07-2016,2520.9,n3346,Female O,17.8,17.7,17.8,NA,0.1,0,NA,control,2,O,n3346 O
21-07-2016,6120.95,n3346,Female O,17.1,17.4,17.5,NA,-0.3,-0.4,NA,control,2,O,n3346 O
21-07-2016,6481.38,n3346,Female O,17,17.4,17.4,NA,-0.4,-0.4,NA,control,2,O,n3346 O
21-07-2016,6840.79,n3346,Female O,17.1,17.3,17.3,NA,-0.2,-0.2,NA,control,2,O,n3346 O
25-07-2016,-147.03,n3347,Female O,16.7,17.4,17.2,NA,-0.7,-0.5,NA,control,2,O,n3347 O
25-07-2016,-145.228,n3347,Female O,16.5,17.5,17.2,NA,-1,-0.7,NA,control,2,O,n3347 O
25-07-2016,180.632,n3347,Female O,17,17.5,17.3,NA,-0.5,-0.3,NA,control,2,O,n3347 O
25-07-2016,360.3,n3347,Female O,17.6,17.2,17.1,NA,0.4,0.5,NA,control,2,O,n3347 O
25-07-2016,541.137,n3347,Female O,18.5,17.3,17.2,NA,1.2,1.3,NA,control,2,O,n3347 O
25-07-2016,721.239,n3347,Female O,17.1,17.2,17.1,NA,-0.1,0,NA,control,2,O,n3347 O
25-07-2016,3601.41,n3347,Female O,17.6,17.3,17.2,NA,0.3,0.4,NA,control,2,O,n3347 O
25-07-2016,3780.51,n3347,Female O,17.2,17.1,17.1,NA,0.1,0.1,NA,control,2,O,n3347 O
25-07-2016,3960.51,n3347,Female O,17.5,17.1,17.1,NA,0.4,0.4,NA,control,2,O,n3347 O
25-07-2016,4320.98,n3347,Female O,17.2,17.1,17.1,NA,0.1,0.1,NA,control,2,O,n3347 O
25-07-2016,4681.49,n3347,Female O,17.1,17.1,17,NA,0,0.1,NA,control,2,O,n3347 O
25-07-2016,5041.02,n3347,Female O,17.6,17,17,NA,0.6,0.6,NA,control,2,O,n3347 O
25-07-2016,5401.56,n3347,Female O,16.8,17.1,17,NA,-0.3,-0.2,NA,control,2,O,n3347 O
25-07-2016,5581.53,n3347,Female O,17.3,17.1,17.1,NA,0.2,0.2,NA,control,2,O,n3347 O
25-07-2016,6481.74,n3347,Female O,17.7,17.1,17.1,NA,0.6,0.6,NA,control,2,O,n3347 O
25-07-2016,6661.41,n3347,Female O,17.3,17.1,17.1,NA,0.2,0.2,NA,control,2,O,n3347 O
25-07-2016,6841.71,n3347,Female O,17,17,17.1,NA,0,-0.1,NA,control,2,O,n3347 O
25-07-2016,7021.85,n3347,Female O,16.9,17,17.1,NA,-0.1,-0.2,NA,control,2,O,n3347 O
09-04-2018,33607.97,n3347,Female O,15.7,15.4,15.4,15.4,0.3,0.3,0.3,control,2,O,n3347 O
17-08-2016,257.069,n3382,Female O,18.2,18.6,18.1,NA,-0.4,0.1,NA,maggot,1,O,n3382 O
17-08-2016,266.915,n3382,Female O,18.1,18.6,18.1,NA,-0.5,0,NA,maggot,1,O,n3382 O
17-08-2016,360.204,n3382,Female O,18.6,18.5,18.1,NA,0.1,0.5,NA,maggot,1,O,n3382 O
17-08-2016,540.006,n3382,Female O,19.2,18.5,18.2,NA,0.7,1,NA,maggot,1,O,n3382 O
17-08-2016,719.774,n3382,Female O,19.6,18.4,18.1,NA,1.2,1.5,NA,maggot,1,O,n3382 O
17-08-2016,900.243,n3382,Female O,19.5,18.6,18.3,NA,0.9,1.2,NA,maggot,1,O,n3382 O
17-08-2016,1080.21,n3382,Female O,19.8,18.5,18.4,NA,1.3,1.4,NA,maggot,1,O,n3382 O
17-08-2016,1260.35,n3382,Female O,19.3,18.5,18.4,NA,0.8,0.9,NA,maggot,1,O,n3382 O
17-08-2016,1800.32,n3382,Female O,19,18.5,18.3,NA,0.5,0.7,NA,maggot,1,O,n3382 O
17-08-2016,1980.62,n3382,Female O,20.3,18.4,18.3,NA,1.9,2,NA,maggot,1,O,n3382 O
17-08-2016,2160.89,n3382,Female O,21.3,18.5,18.4,NA,2.8,2.9,NA,maggot,1,O,n3382 O
17-08-2016,2341.1,n3382,Female O,21,18.6,18.5,NA,2.4,2.5,NA,maggot,1,O,n3382 O
